user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,kyc_status_original,pan_missing_flag,aadhaar_missing_flag,dob_missing_flag,income_missing_flag,signup_missing_flag,kyc_rejected_flag,kyc_pending_flag,high_risk_segment_flag
USR98733,AAHANA PILLAY,WAXTV-1362-M,579706691555,1966-03-22 07:18:25,HYDERABAD,TELANGANA,10651,FREELANCER,1745190915,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR36551,SARTHAK NADKARNI,LFIGR8903E,869110799063,24/04/2000,MADRAS,TAMIL NADU,"₹16,494",UNEMPLOYED,10-19-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR41733,KABIR KOTHARI,QBVBW-4908-R,4351,21-Sep-1965,POONA,MAHARASHTRA,39635,UNEMPLOYED,12/02/2025 04:51 PM,UNKNOWN,HIGH,UNDER REVIEW,False,False,False,False,False,False,False,True
USR14142,RIA BALA,YJWQC4007N,195506865869,25/08/1993,CALCUTTA,WEST BENGAL,75386,UNEMPLOYED,30-Aug-2025,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR37267,EKIYA DASS,OFTFX0417A,585446827742,,MUMBAY,MAHARASHTRA,37002,FARMER,25/06/2025,APPROVED,MEDIUM,DONE,False,False,True,False,False,False,False,False
USR81616,FITAN AURORA,HLZGX7459Z,849081851084,1983/01/24,CHENNAI,TAMIL NADU,37257,UNEMPLOYED,08-28-2025,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR54653,DIYA BHASIN,PWECQ1459F,7177582658,1987/06/14,BENGALURU,KARNATAKA,22931,RETIRED,03-30-2026,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR59524,YASHODA HAYRE,JPYKU6989G,2207,22-Nov-2007,LKO,UTTAR PRADESH,29.9k,UNEMPLOYED,11-18-2025,PENDING,HIGH,PENDING,False,False,False,False,False,False,True,True
USR56718,JACKSON SACHAR,SYYP09594B,751315691796,1994-06-05 13:58:28,DELHI,DELHI,22387,BUSINESS OWNER,08-Nov-2025,APPROVED,UNKNOWN,APPROVED,False,False,False,False,False,False,False,False
USR45037,YASTI MORAR,GPTHM9322X,073533460978,17/06/1980,POONA,MAHARASHTRA,56561,FREELANCER,09-26-2025,REJECTED,LOW,R,False,False,False,False,False,True,False,False
USR46484,LILA PANDIT,HDEKT 3267 S,913810114204,1964/11/24,HYD,TELANGANA,"INR 55,268",FREELANCER,2024/07/25,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR27053,KA1PIT MINHAS,KWYUL7351G,3585,07-Dec-1981,JPR,RAJASTHAN,-20598,FREELANCER,01-May-2024,VERIFIED,UNKNOWN,VERIFIED,False,False,False,False,False,False,False,False
USR13287,INDIRA CHAWLA,ZBPQY0782E,941044211740,1987-12-23 20:19:44,JALANDHAR,PUNJAB,58652,STUDENT,05-Jul-2024,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR55562,LOGAN MANNE,,189915650910,2001/09/09,AMRITSAR,PUNJAB,43.3k,FARMER,03-13-2024,VERIFIED,UNKNOWN,VERIFIED,True,False,False,False,False,False,False,False
USR26853,BAGHYAWATI GUPTA,JENDO6076L,860333543101,,PUNE,MAHARASHTRA,59138,UNEMPLOYED,03-14-2026,UNKNOWN,MEDIUM,UNDER REVIEW,False,False,True,False,False,False,False,False
USR14106,GAGAN CONTRACTOR,XWIZA0483F,382384683558,24-Feb-1972,DELHI,DELHI,Not Available,STUDENT,2026/02/17,FAILED,LOW,FAILED,False,False,False,False,False,False,False,False
USR49718,ANAY DUBEY,NYAAF2176V,,18/04/1984,POONA,MAHARASHTRA,75344,FREELANCER,1772660236,VERIFIED,MEDIUM,VERIFIED,False,True,False,False,False,False,False,False
USR32212,KASHISH PALLA,CFFNJ8247C,939510274184,1964/06/07,MUMBAI,MAHARASHTRA,14204,BUSINESS OWNER,2024/02/12,REJECTED,HIGH,REJECT,False,False,False,False,False,True,False,True
USR44850,SACHI BORA,UDWPT8609B,137452201796,-70088577,NEW DELHI,DELHI,17296,GIG WORKER,2025-01-13 00:58:25,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR42236,JEEVIKA WADHWA,WMANL8414W,991942250078,1988-05-04 21:07:57,LUDHIANA,PUNJAB,32913,UNEMPLOYED,1749618056,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR91163,KAI PANCHAL,HCOVM7972O,581368701462,1986/08/09,JALANDAR,PUNJAB,32012,SELF EMPLOYED,14-May-2025,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR74655,KALPIT KASHYAP,QABBL7555Q,0164,-25154337,POONA,MAHARASHTRA,82432,FREELANCER,2024/01/06,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,False,False,True,False
USR76692,SARTHAK NAYAR,MJDYW5974K,293851602504,12-09-1981,MUMBAI,MAHARASHTRA,62.7k,FREELANCER,02-15-2024,IN_PROGRESS,MEDIUM,IN_PROGRESS,False,False,False,False,False,False,True,False
USR75637,RAGHAV BUTALA,CMRAW-9854-W,875973886775,06/12/1978,AMRITSAR,PUNJAB,19864,BUSINESS OWNER,19/05/2025 04:05 PM,APPROVED,HIGH,APPROVED,False,False,False,False,False,False,False,True
USR95123,ZILMIL SHETTY,XXTZQ4322H,877200428870,1977/12/13,LUCKNOW,UTTAR PRADESH,34199,RETIRED,24-May-2025,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
46045,VASATIKA BHARGAVA,FQUZL1095G,202772365090,1980/07/20,LUCKNOW,UTTAR PRADESH,19133,RETIRED,07-Sep-2025,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,False,False,True,False
USR83781,KRISHNA NARASIMHAN,MYBBI6578E,889162988340,15-Sep-1987,CHENNAI,TAMIL NADU,,SELF EMPLOYED,18/09/2025,VERIFIED,HIGH,VERIFIED,False,False,False,True,False,False,False,True
USR37038,UNNI MISHRA,QSLQL 7822 J,923219839056,10/03/2002,JALANDHAR,PUNJAB,89805,GIG WORKER,08-May-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR93331,ISHITA THAKKAR,ZXTBW2368G,828144758609,1996/07/26,JAIPUR,RAJASTHAN,18672,GIG WORKER,1768854954,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR53213,ETA ISSAC,ANZTY2104Q,,,LUCKNOW,UTTAR PRADESH,14.1k,SALARIED,29/06/2024,APPROVED,MEDIUM,APPROVED,False,True,True,False,False,False,False,False
USR60387,ROBERTKALA,ICOPH0863M,894899054948,07-02-1967,DELHI,DELHI,"₹18,550",SELF EMPLOYED,10-02-2025,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
USR37167,ANMOL SUR,QTZSZ0406U,983913403292,09-Jul-1979,AMRITSAR,PUNJAB,15.8k,GIG WORKER,26/11/2024,APPROVED,HIGH,DONE,False,False,False,False,False,False,False,True
USR41545,AYUSHMAN RAJAN,LLYTW3975B,091441522421,26/06/1974,JAIPUR,RAJASTHAN,,STUDENT,2024/11/22,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR24088,JACOB CHAWLA,OLNMS0667T,357355162613,12-05-1970,HYDERABAD,TELANGANA,17895,FREELANCER,2025/03/31,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR56466,NACHIKET KOSHY,EVOWX5688U,349707267903,07-02-2007,LUDHIANA,PUNJAB,19644,SALARIED,,APPROVED,LOW,APPROVED,False,False,False,False,True,False,False,False
USR90517,RAJATA LAD,YRGVZ5834D,,11-25-1968,LUCKNOW,UTTAR PRADESH,22.1k,FARMER,,APPROVED,LOW,KYC_DONE,False,True,False,False,True,False,False,False
USR51323,EKANI KUMER,KCBCI8738S,231369252369,2000-02-07 13:28:04,JAIPUR,RAJASTHAN,"INR 30,859",RETIRED,2024-05-15 13:46:42,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR66897,OMISHA SINGHAL,RSLZO 2830 Z,746344624672,08-05-1984,LUDHIANA,PUNJAB,13875,STUDENT,2025-05-23 01:36:46,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR20258,YAUVANI NAGAR,BHJQE2750B,926688943607,1994/02/11,HYD,TELANGANA,70366,GIG WORKER,25/04/2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR86190,FITAN KHOSLA,UKTKW9265P,727300122226,22-Oct-2007,AMRITSAR,PUNJAB,"₹45,450",RETIRED,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR29514,FARIQ KADE,IYWSU8587K,309311724755,1978-05-21 15:17:35,HYDERABAD,TELANGANA,65.8k,UNEMPLOYED,2024/12/13,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR29667,ZAITRA KAUL,ERUWX5523G,540286125162,01-Feb-1980,MADRAS,TAMIL NADU,Not Available,BUSINESS OWNER,05/12/2024 07:12 AM,APPROVED,UNKNOWN,KYC_DONE,False,False,False,False,False,False,False,False
USR26825,ONKAR TOOR,QFHBN7909T,,08-Apr-1965,HYDERABAD,TELANGANA,18258,SELF EMPLOYED,10-Jul-2024,APPROVED,LOW,APPROVED,False,True,False,False,False,False,False,False
USR22262,WILLIAM TAK,MYPAB 0686 I,436965843587,1963-04-24 14:39:11,DELHI,DELHI,"INR 25,650",FREELANCER,2024/07/09,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR59896,TANVEER SUR,CDOEJ 3686 X,909237200480,1999-12-17 14:12:41,BOMBAY,MAHARASHTRA,17.2k,FREELANCER,07-05-2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR43673,RUDRA CHATTERJEE,,865874823680,09/03/1977,BENGALURU,KARNATAKA,"₹21,420",UNEMPLOYED,17-Feb-2025,VERIFIED,LOW,VERIFIED,True,False,False,False,False,False,False,False
USR48513,YAHVI TANDON,WNEMR6393K,789646623667,02-17-1994,POONA,MAHARASHTRA,19449,BUSINESS OWNER,,VERIFIED,UNKNOWN,VERIFIED,False,False,False,False,True,False,False,False
USR18691,ABDUL DALAL,IMWVS 6926 V,505636796537,-45602737,MUMBAI,MAHARASHTRA,"₹92,548",BUSINESS OWNER,08-05-2024,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR10515,ADVIK HAYRE,BKXAV7212N,530726518444,2003/07/04,LDH,PUNJAB,39.5k,STUDENT,30/06/2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR89145,BHAVNA SODHI,DTDLG0666Q,102389885389,1970-09-02 10:17:08,MADRAS,TAMIL NADU,26792,SELF EMPLOYED,1735183020,PENDING,LOW,P,False,False,False,False,False,False,True,False
USR47455,UTKARSH NAYAK,CSLAU-0991-T,5304,09/06/1984 07:03 PM,DELHI,DELHI,"Rs. 28,510",GIG WORKER,2025/08/15,VERIFIED,HIGH,V,False,False,False,False,False,False,False,True
USR95126,EKAVIR BHATTI,ELZSN4019W,883498018315,271831776,LUDHIANA,PUNJAB,-29757,BUSINESS OWNER,2024-08-02 01:42:59,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR34804,KALPIT NATT,JZIOZ9433P,665452989302,31-Mar-1982,JALANDHAR,PUNJAB,"Rs. 19,076",GIG WORKER,20-Dec-2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR65691,EKARAJ DUGAR,UMVXD7989J,815750359059,04-Apr-1980,HYDERABAD,TELANGANA,"₹17,505",STUDENT,25/01/2025,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR16451,LAJITAGALA,WCQVK7247H,869773263189,,LUDHIANA,PUNJAB,"₹14,636",RETIRED,2024-05-04 11:21:40,APPROVED,MEDIUM,DONE,False,False,True,False,False,False,False,False
USR69582,IKBAL GUHA,EKCVV1452O,446893057508,09-07-1992,LUCKNOW,UTTAR PRADESH,73166,UNEMPLOYED,24-Dec-2024,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR88483,BARKHA NAGARAJAN,UTDWP5839,859931038517,02/10/1999,JALANDHAR,PUNJAB,21323,FREELANCER,26-Jan-2026,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR12290,GAURIKA MALHOTRA,JMRJE7179T,286813412606,2006-08-26 10:17:13,PUNE,MAHARASHTRA,"Rs. 40,483",SALARIED,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR68796,OMAJA KADAKIA,LNXKH5059,948925740673,02-Nov-1967,BENGALURU,KARNATAKA,17961,RETIRED,30-Sep-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR90370,WILLIAM RATTA,HHZFJ9309I,669586242964,2004-10-20 10:54:37,HYDERABAD,TELANGANA,"₹43,499",FREELANCER,08-Aug-2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
73551,EKAPAD MANDER,FJEKC4614N,9165,1049609559,DELHI,DELHI,"INR 14,171",FREELANCER,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR68675,UDARSH KOTA,WBWLB5848R,5141259363,1970/10/19,KOLKATA,WEST BENGAL,"₹60,636",FARMER,11/12/2025,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
USR62675,AACHAL HANS,NFZNJ3346A,,1996-12-06 15:33:53,DELHI,DELHI,,STUDENT,2025/03/26,VERIFIED,LOW,VERIFIED,False,True,False,True,False,False,False,False
USR50348,ISHWAR DUTT,GNNML9912V,316074002189,26/07/1999 05:36 AM,MUMBAI,MAHARASHTRA,69350,FREELANCER,1727558197,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR55465,TRIYA KALE,AMTMY8376V,652000330441,07-07-1976,MUMBAI,MAHARASHTRA,"₹28,000",BUSINESS OWNER,20/10/2025 03:42 AM,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR53381,GOPAL SIBAL,ZCHOR8640Z,372854710072,06-24-1984,AMRITSAR,PUNJAB,,GIG WORKER,30/12/2025 09:08 PM,VERIFIED,LOW,V,False,False,False,True,False,False,False,False
USR65994,ANYA DEWAN,LJRGQ78791,627328462566,1999-05-19 05:26:41,LUDHIANA,PUNJAB,,BUSINESS OWNER,05-Sep-2024,VERIFIED,MEDIUM,V,False,False,False,True,False,False,False,False
USR11165,LEKHA ARYA,XTYIK4175P,5812,01-31-1968,LKO,UTTAR PRADESH,-63407,FARMER,13/10/2025,APPROVED,HIGH,DONE,False,False,False,False,False,False,False,True
USR67702,ALKA MITTAL,JOPCB5001A,6574293154082,21/07/1961,KOLKATA,WEST BENGAL,18315,FARMER,19-May-2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR34605,ANMOL PURI,USAWB6587W,304512960320,14/05/2000 02:05 AM,DELHI,DELHI,"₹5,300",FREELANCER,17/02/2024 05:59 PM,APPROVED,HIGH,APPROVED,False,False,False,False,False,False,False,True
USR96038,NACHIKET NAYAK,VPBGB3975F,612372826941,04/06/2001,JAIPUR,RAJASTHAN,15287,RETIRED,08/03/2024,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR85432,NICHOLAS BEDI,YCQLU0949Y,323404213236,04-17-1983,BLR,KARNATAKA,44.6k,GIG WORKER,25-Mar-2026,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR36028,KALA VYAS,CGLUZ1587Y,016533376767,30/07/1994,AMRITSAR,PUNJAB,20.4k,GIG WORKER,,UNKNOWN,LOW,UNDER REVIEW,False,False,False,False,True,False,False,False
USR31642,HARDIK RAJAGOPALAN,HUVHZ1064O,168988063096,1964/03/11,BLR,KARNATAKA,"₹23,115",UNEMPLOYED,2025/05/03,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR71698,VIHAAN ARORA,VJJKR1666D,463475275481,1990-06-15 14:16:37,CHENNAI,TAMIL NADU,17782,UNEMPLOYED,2025-11-05 16:52:25,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR47229,WAHAB RAJU,BPFVI0559I,5513,1142223905,JALANDAR,PUNJAB,22288,RETIRED,01-26-2026,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR36821,JONATHAN CHACKO,LUAIR3146N,,1974-06-30 03:35:11,HYDERABAD,TELANGANA,"Rs. 14,955",SELF EMPLOYED,16/10/2024,APPROVED,MEDIUM,APPROVED,False,True,False,False,False,False,False,False
USR83103,EESHABANERJEE,NKGSA5012Q,0706,31/07/1988,LUCKNOW,UTTAR PRADESH,"INR 28,329",RETIRED,12-16-2025,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR99757,PALLAVI SAMRA,URRGJ6650I,802768740820,1960-08-30 04:22:43,BENGALURU,KARNATAKA,32047,FARMER,2026-02-18 23:42:14,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR39312,JATIN ROY,VNIZS6580J,023065010889,194901992,POONA,MAHARASHTRA,Not Available,UNEMPLOYED,14-Mar-2024,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR44382,SIMON PILLAY,TZQPR3189Z,0380,03-15-1981,JAIPUR,RAJASTHAN,"₹22,465",FARMER,2025/09/25,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR33757,VINAYA MISHRA,PXYZR4620H,8851,11-04-1989,HYDERABAD,TELANGANA,40.7k,SELF EMPLOYED,12-May-2024,PENDING,LOW,P,False,False,False,False,False,False,True,False
USR27725,TURVI KALE,WQJWZ9048B,118476666863,1999-08-17 05:47:56,DILLI,DELHI,Not Available,FARMER,10/08/2025,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR24569,LIPIKA NANDA,URNNO6365Y,254779612647,,BENGALURU,KARNATAKA,22328,STUDENT,08-16-2024,VERIFIED,LOW,VERIFIED,False,False,True,False,False,False,False,False
USR83654,VYANJANA WAGLE,BQOEE8149F,843677281137,09-22-1997,PUNE,MAHARASHTRA,"₹14,658",FARMER,02/08/2025,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR43588,SAKSHAM BHAVSAR,MHQYU8732F,8043855063478,840341450,HYD,TELANGANA,"₹27,166",FREELANCER,1772535299,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR45330,LAJITA NAIDU,IZRJD3630Z,535224081162,03-13-1991,JALANDHAR,PUNJAB,"₹17,653",STUDENT,20-Sep-2025,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR78762,TIMOTHY MANE,CMNWR 5948 N,476593524719,03-01-2002,JAIPUR,RAJASTHAN,"₹39,382",RETIRED,,APPROVED,LOW,APPROVED,False,False,False,False,True,False,False,False
USR30622,DAMINI LOYAL,TQCNM4082I,326503440483,,JAIPUR,RAJASTHAN,-22454,FREELANCER,17-Nov-2025,APPROVED,LOW,DONE,False,False,True,False,False,False,False,False
USR40043,LUKE VARGHESE,BYVSL2121D,292214380533,11/10/1981,JALANDAR,PUNJAB,50314,SALARIED,14/02/2024 01:49 AM,VERIFIED,HIGH,V,False,False,False,False,False,False,False,True
USR26561,CHANAKYA RAJU,PSTWB8680W,326450736110,30/11/1964,DELHI,DELHI,"INR 31,017",SALARIED,07/11/2024 01:41 PM,FAILED,UNKNOWN,FAILED,False,False,False,False,False,False,False,False
11796,SUHANI RAVAL,XIGLU8258J,524260052870,31/08/1962 06:50 PM,KOLKATA,WEST BENGAL,-33338,FREELANCER,02-Sep-2025,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR73733,MASON MUNSHI,MELGF2326E,,06/05/1994,AMRITSAR,PUNJAB,34347,UNEMPLOYED,2025/03/20,APPROVED,LOW,KYC_DONE,False,True,False,False,False,False,False,False
USR61332,ETA BAIL,VCVIU 9735 C,032917420241,28-Aug-1994,JAIPUR,RAJASTHAN,48140,SELF EMPLOYED,10/09/2024 05:37 PM,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR65392,SIYA KANNAN,BUPJF7185J,888770837945,04-29-1964,JAIPUR,RAJASTHAN,-17222,BUSINESS OWNER,06/05/2024,UNKNOWN,LOW,UNDER REVIEW,False,False,False,False,False,False,False,False
USR79815,ISAAC SIDHU,TKMRE8821B,225172577420,29/04/1971 06:27 PM,CHENNAI,TAMIL NADU,28750,SELF EMPLOYED,25/11/2025,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR43984,WISHI VYAS,JZRGT3934I,6791478588,1995-10-14 13:32:35,HYDERABAD,TELANGANA,33.8k,SALARIED,27-May-2024,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR78182,TARA NAIK,QZZJO0940O,866285946713,19/09/2003,PUNE,MAHARASHTRA,"₹30,202",FREELANCER,25-Oct-2024,UNKNOWN,LOW,UNDER REVIEW,False,False,False,False,False,False,False,False
USR71077,AARNA NADIG,XBWXN2789H,,10-02-1994,LDH,PUNJAB,19.6k,FREELANCER,2025-06-22 02:49:56,REJECTED,LOW,REJECTED,False,True,False,False,False,True,False,False
USR93085,KEYA SHARAF,MFPHR4547,186631633403,12/03/2002 05:53 AM,AMRITSAR,PUNJAB,39.7k,FREELANCER,07-18-2024,REJECTED,MEDIUM,REJECTED,False,False,False,False,False,True,False,False
USR57780,YAGNESH GHOSE,OPIOL 2175 C,8984,1967/12/16,LKO,UTTAR PRADESH,36.2k,FREELANCER,14/06/2025,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR60254,VAMAKSHIDASH,RPJOZ3206D,5172,,MUMBAI,MAHARASHTRA,19502,STUDENT,10/03/2026,APPROVED,MEDIUM,DONE,False,False,True,False,False,False,False,False
USR28212,IDIKA KHANNA,NRUBQ8428H,591677100611,565436318,MUMBAI,MAHARASHTRA,"₹12,416",FREELANCER,26/01/2024,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR55761,GIRISH BHARGAVA,ECXFR4301T,951155056452,1979/11/29,DELHI,DELHI,,GIG WORKER,2024/05/11,PENDING,LOW,PENDING,False,False,False,True,False,False,True,False
USR64110,SHAURYA SEN,WQSYF4719E,8218,31-Dec-1985,HYD,TELANGANA,"Rs. 13,357",GIG WORKER,30/09/2024,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR32027,SAMUEL DASGUPTA,DTJDR 1180 P,699519831752,1982-05-27 19:01:38,DELHI,DELHI,,STUDENT,22/08/2024,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR55379,KASHISH KALA,KTBQB0772V,662071750025,14/05/1988,MUMBAY,MAHARASHTRA,42308,SELF EMPLOYED,23/06/2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR23804,PUSHTI THAKKAR,UDZOG7563A,075527898283,08-28-2000,LDH,PUNJAB,42384,BUSINESS OWNER,05/08/2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR39620,SIDDHARTH RAVEL,CWBIR2069Y,333213742049,23/05/1960,JAIPUR,RAJASTHAN,Not Available,FARMER,2024-08-24 21:18:58,REJECTED,UNKNOWN,R,False,False,False,False,False,True,False,False
USR62043,ISAAC ANAND,QUTUO9907P,,947811593,DELHI,DELHI,"₹12,512",SELF EMPLOYED,2026/03/30,APPROVED,HIGH,APPROVED,False,True,False,False,False,False,False,True
USR72459,ATHARV SHARMA,NUTZA3698K,7610692421,1984-06-21 19:32:17,LUDHIANA,PUNJAB,"₹10,018",FREELANCER,2025-09-26 01:12:52,FAILED,LOW,FAILED,False,False,False,False,False,False,False,False
USR28716,SAANVI ANAND,,972947510728,1049008048,HYD,TELANGANA,,SALARIED,08-Aug-2024,REJECTED,LOW,REJECTED,True,False,False,True,False,True,False,False
USR66218,JAGAT BHANDARI,LQAVQ5675H,341114967720,1982-09-26 01:23:41,LUDHIANA,PUNJAB,"₹19,458",STUDENT,08-May-2024,FAILED,LOW,FAILED,False,False,False,False,False,False,False,False
USR56220,DARSH BUMB,NQETE1269P,588236661684,1965-01-16 07:56:22,POONA,MAHARASHTRA,-32076,FARMER,07-20-2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR31299,QUSHI SACHDEV,,886526952045,06/03/1990,PUNE,MAHARASHTRA,18107,UNEMPLOYED,2025/09/23,VERIFIED,LOW,VERIFIED,True,False,False,False,False,False,False,False
USR81232,MANAN DAVE,DEYLY-4584-D,403819692779,15-Apr-1960,ASR,PUNJAB,Not Available,FREELANCER,23/11/2024,UNKNOWN,HIGH,UNDER REVIEW,False,False,False,False,False,False,False,True
USR96963,MOHINI KULKARNI,QDIJM3695N,566695588483,07-07-1996,ASR,PUNJAB,15685,STUDENT,06-10-2025,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR81755,ANIKA NAGI,CUCTD5045W,,07-May-1996,LUDHIANA,PUNJAB,,SALARIED,13/02/2025 04:48 PM,APPROVED,LOW,APPROVED,False,True,False,True,False,False,False,False
USR46294,LIPIKAOZA,GHUTR9764I,,2001/05/22,MADRAS,TAMIL NADU,Not Available,SELF EMPLOYED,1732515901,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
USR27602,BISHAKHASARRAF,,173777190413,1978/11/18,JAIPUR,RAJASTHAN,46029,GIG WORKER,2025-04-08 17:39:53,VERIFIED,LOW,VERIFIED,True,False,False,False,False,False,False,False
USR42293,YACHANA THAKER,WRQEB7057L,4803157088,,ASR,PUNJAB,,SALARIED,2025-03-30 04:21:28,APPROVED,UNKNOWN,KYC_DONE,False,False,True,True,False,False,False,False
USR62548,EKAPAD MAND,CFUVO1020F,082587170233,08/10/1985,JPR,RAJASTHAN,"INR 15,046",SELF EMPLOYED,26/09/2025,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
USR42481,VAMAKSHI NATT,KTHKG7103H,706518621171,,BOMBAY,MAHARASHTRA,26.5k,FREELANCER,14-Jul-2025,VERIFIED,UNKNOWN,VERIFIED,False,False,True,False,False,False,False,False
USR92794,ISHAAN GARG,CLCVN3190U,820871486112,13/11/1996,DELHI,DELHI,68118,FREELANCER,01-24-2026,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR85840,ANYA WAGLE,VYDHI4427O,6674133272,,ASR,PUNJAB,33.5k,UNEMPLOYED,24/02/2024,APPROVED,HIGH,DONE,False,False,True,False,False,False,False,True
USR27478,MAYA SRIDHAR,ZLYEA-9105-O,4187785066368,02-Apr-1973,CHENNAI,TAMIL NADU,47.1k,FREELANCER,11/01/2025 04:50 PM,FAILED,MEDIUM,FAILED,False,False,False,False,False,False,False,False
USR37695,NEELIMA BALAN,ARSCZ3169C,035098250798,07/05/1967 02:54 PM,JALANDHAR,PUNJAB,"Rs. 22,102",GIG WORKER,12/07/2025,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR70953,SARTHAK SAMA,CGLNM7630U,024192100268,2002/01/18,BENGALURU,KARNATAKA,16284,SALARIED,1716437419,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR82515,YOCHANA LUTHRA,TBKGU5489J,293698931047,25-Jul-1974,LUDHIANA,PUNJAB,"Rs. 12,394",FARMER,2025/12/04,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR69250,AMARA NADKARNI,VGPFH2210Q,,1967/01/13,JALANDHAR,PUNJAB,,RETIRED,20/02/2025 08:33 PM,APPROVED,MEDIUM,KYC_DONE,False,True,False,True,False,False,False,False
USR23980,IMARAN DAR,BPKTH 6839 N,607355541444,1993/11/29,HYDERABAD,TELANGANA,10816,BUSINESS OWNER,04-03-2025,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
